timestamp,temperature,relative_humidity,
16973,20.054,17.6022,
17034,20.0262,17.6728,
17094,19.9982,17.822,
17154,19.9978,17.9943,
17214,19.9688,17.7429,
17274,19.955,17.6531,
17335,19.9529,17.625,
17395,19.9776,17.6495,
17455,19.9735,17.7344,
17515,19.9776,17.6431,
17575,19.9396,17.6098,
17636,19.9121,17.4658,
17696,19.9266,17.4581,
17756,19.9326,17.5562,
17816,19.9158,17.5096,
17876,19.9716,17.3543,
17936,20.0199,17.1294,
17997,20.0315,17.1015,
18057,20.0685,17.1918,
18117,20.0958,17.1165,
18177,20.0876,17.1449,
18237,20.0981,17.1053,
18298,20.1256,17.0719,
18358,20.121,17.0569,
18418,20.1313,17.0175,
18478,20.1338,17.0697,
18538,20.1181,17.3814,
18598,20.0773,17.7155,
18659,20.0764,17.7039,
18719,20.0426,17.6572,
18779,20.0268,17.2168,
18839,20.015,17.2557,
18899,20.0058,17.8102,
18960,19.964,17.9523,
19020,19.9596,17.689,
19080,19.9448,17.7843,
19140,19.9835,17.6792,
19200,19.9421,17.7383,
19260,19.9327,17.9044,
19321,19.9083,17.8887,
19381,19.9274,17.8676,
19441,19.9007,18.074,
19501,19.8708,17.8499,
19561,19.8624,18.0098,
19622,19.8627,17.8173,
19682,19.887,17.8142,
19742,19.8875,17.6683,
19802,19.8814,17.5612,
19862,19.8675,17.4052,
19923,19.8896,17.2682,
19983,19.9032,17.384,
20043,19.8604,17.6511,
20103,19.8412,17.8889,
20163,19.8368,17.7486,
20223,19.8315,17.9408,
20284,19.8328,17.4927,
20344,19.8458,17.4523,
20404,19.8538,17.4069,
20464,19.9024,17.2966,
20524,19.8856,17.5787,
20585,19.8797,17.64,
20645,19.9081,17.5736,
20705,19.9343,17.4835,
20765,19.9259,17.7419,
20825,19.9184,17.4631,
20885,19.9247,17.0704,
20946,19.9732,16.9308,
21006,20.0054,16.9408,
21066,20.0304,16.9975,
21126,19.9715,17.6231,
21186,19.9402,17.5115,
21247,19.9297,17.2848,
21307,19.9137,17.362,
21367,19.9106,17.6311,
21427,19.8965,17.353,
21487,19.9381,17.3184,
21548,19.9682,17.2894,
21608,19.9217,17.6889,
21668,19.8671,17.5158,
21728,19.8547,17.5525,
21788,19.8549,17.7613,
21848,19.8475,17.9712,
21909,19.7868,17.9423,
21969,19.78,17.8509,
22029,19.8296,17.6638,
22089,19.8124,17.3594,
22149,19.8086,17.1631,
22210,19.7513,17.194,
22270,19.7823,17.626,
22330,19.7927,17.6829,
22390,19.8074,17.3503,
22450,19.8158,17.3703,
22510,19.7838,17.5335,
22571,19.7964,17.3701,
22631,19.8042,17.441,
22691,19.7756,17.8001,
22751,19.7382,17.9154,
22811,19.7407,17.6808,
22872,19.7479,17.6964,
22932,19.7227,17.9832,
22992,19.7039,17.9556,
23052,19.6867,17.4196,
23112,19.7212,17.5433,
23172,19.738,17.0251,
23233,19.7134,17.093,
23293,19.7784,17.141,
23353,19.8322,17.0475,
23413,19.8702,17.0438,
23473,19.8814,17.0328,
23534,19.9409,16.9039,
23594,19.9627,16.961,
23654,19.9726,16.8309,
23714,19.9726,16.9226,
23774,19.9488,17.2082,
23835,19.8988,17.4025,
23895,19.8296,17.7511,
23955,19.8214,17.7559,
24015,19.7664,17.8121,
24075,19.7557,17.8832,
24135,19.7466,17.5514,
24196,19.735,17.7779,
24256,19.7208,17.2407,
24316,19.7439,17.3911,
24376,19.7083,17.5994,
24436,19.7487,17.5657,
24497,19.7107,17.5634,
24557,19.7592,17.2706,
24617,19.7395,17.4921,
24677,19.7714,17.0933,
24737,19.7832,17.1922,
24797,19.7701,17.5786,
24858,19.6993,17.8129,
24918,19.6758,17.9094,
24978,19.6573,17.7149,
25038,19.6476,17.6697,
25098,19.6331,17.9069,
25159,19.64,17.6891,
25219,19.6276,17.5107,
25279,19.6247,17.3829,
25339,19.6329,17.3565,
25399,19.5961,17.8234,
25460,19.6663,17.2122,
25520,19.7325,17.1745,
25580,19.7536,17.1926,
25640,19.763,17.1651,
25700,19.803,17.0587,
25760,19.8152,17.0161,
25821,19.8459,16.9298,
25881,19.8507,16.9454,
25941,19.869,16.9385,
26001,19.8669,16.9546,
26061,19.8603,16.9823,
26122,19.8168,17.0932,
26182,19.8191,17.5406,
26242,19.7924,17.3012,
26302,19.7092,17.4335,
26362,19.6897,17.5472,
26422,19.6823,17.6637,
26483,19.6505,17.497,
26543,19.6644,17.5574,
26603,19.6871,17.6981,
26663,19.7031,17.4265,
26723,19.7046,17.3476,
26784,19.6989,17.1762,
26844,19.7161,17.1478,
26904,19.7057,17.4592,
26964,19.6419,17.8649,
27024,19.6239,17.7562,
27084,19.6169,17.7011,
27145,19.6012,17.6186,
27205,19.6382,17.2984,
27265,19.5955,17.1193,
27325,19.6111,17.3042,
27385,19.5824,17.4435,
27446,19.5978,17.6014,
27506,19.5806,17.1417,
27566,19.5982,17.0774,
27626,19.6339,17.2626,
27686,19.651,17.2011,
27747,19.6378,17.2056,
27807,19.6281,17.1471,
27867,19.6474,17.0737,
27927,19.6648,17.011,
27987,19.6701,16.9551,
28047,19.6583,17.0566,
28108,19.6686,17.112,
28168,19.6567,16.7679,
28228,19.663,16.8474,
28288,19.7031,16.7003,
28348,19.7645,16.819,
28409,19.7443,16.7992,
28469,19.7199,17.2242,
28529,19.7,17.8328,
28589,19.7159,17.3574,
28649,19.6974,17.4946,
28709,19.693,17.0218,
28770,19.6917,17.2511,
28830,19.675,17.2957,
28890,19.6768,17.2874,
28950,19.6741,17.31,
29010,19.6342,17.4106,
29071,19.6342,17.5153,
29131,19.6449,17.2915,
29191,19.6199,17.1434,
29251,19.6262,17.2852,
29311,19.5728,17.4892,
29371,19.5679,17.6481,
29432,19.5574,17.6564,
29492,19.5486,17.7416,
29552,19.5625,17.5635,
29612,19.6053,17.2592,
29672,19.5847,17.1173,
29733,19.6148,16.9481,
29793,19.5804,17.1156,
29853,19.5766,17.3581,
29913,19.5501,17.0875,
29973,19.5913,17.2826,
30034,19.5816,16.9835,
30094,19.594,17.2344,
30154,19.6016,16.8759,
30214,19.5942,16.7188,
30274,19.6339,16.7382,
30334,19.6556,16.6687,
30395,19.6892,16.6695,
30455,19.6978,16.6807,
30515,19.6825,16.6797,
30575,19.6855,17.052,
30635,19.6508,17.4072,
30696,19.6165,17.137,
30756,19.6129,17.0518,
30816,19.6777,16.89,
30876,19.6659,16.8692,
30936,19.6436,17.0012,
30996,19.5717,17.18,
31057,19.541,17.1926,
31117,19.5059,17.1406,
31177,19.5486,17.378,
31237,19.562,17.2258,
31297,19.5213,17.3598,
31358,19.5114,16.9433,
31418,19.5379,16.872,
31478,19.5623,17.173,
31538,19.4933,17.229,
31598,19.4898,17.6746,
31659,19.4704,17.0991,
31719,19.5002,17.3445,
31779,19.5194,16.8306,
31839,19.5005,17.109,
31899,19.4906,16.8167,
31959,19.533,16.9023,
32020,19.5236,16.7152,
32080,19.52,17.1591,
32140,19.4651,17.046,
32200,19.4862,16.9193,
32260,19.4588,17.0087,
32321,19.4607,17.0138,
32381,19.4666,16.6491,
32441,19.5665,16.468,
32501,19.5673,16.4937,
32561,19.5705,16.4994,
32621,19.6299,16.5079,
32682,19.6281,16.5467,
32742,19.6195,16.5276,
32802,19.6596,16.5211,
32862,19.6915,16.5209,
32922,19.6943,16.9365,
32983,19.623,16.5758,
33043,19.619,16.6976,
33103,19.5791,16.9905,
33163,19.5028,17.0455,
33223,19.4879,17.1787,
33284,19.5074,17.2683,
33344,19.4509,17.1086,
33404,19.4466,17.1094,
33464,19.4547,17.2543,
33524,19.4517,17.0742,
33584,19.4921,16.6516,
33645,19.4633,16.6069,
33705,19.4492,17.1077,
33765,19.4298,17.0781,
33825,19.4494,17.0255,
33885,19.4622,17.0267,
33946,19.442,16.7725,
34006,19.4441,16.6669,
34066,19.4532,16.6528,
34126,19.4494,16.6803,
34186,19.4489,16.583,
34246,19.4374,16.7237,
34307,19.4275,16.6885,
34367,19.4719,16.8176,
34427,19.483,16.9541,
34487,19.4355,16.7921,
34547,19.4973,16.5298,
34608,19.523,16.4474,
34668,19.5347,16.3992,
34728,19.5501,16.325,
34788,19.593,16.3347,
34848,19.603,16.4427,
34908,19.5631,16.3939,
34969,19.5574,16.4383,
35029,19.5745,16.6215,
35089,19.5551,16.5699,
35149,19.5286,16.4981,
35209,19.4992,16.7948,
35270,19.4469,16.7931,
35330,19.4378,16.8047,
35390,19.4374,16.9335,
35450,19.4603,16.6134,
35510,19.4502,16.9535,
35571,19.4275,16.9115,
35631,19.4219,17.0054,
35691,19.4052,16.7397,
35751,19.4441,16.8708,
35811,19.4502,16.8793,
35871,19.4212,16.6776,
35932,19.4448,17.0058,
35992,19.4511,16.9037,
36052,19.4178,16.5925,
36112,19.4607,16.5099,
36172,19.4231,16.6952,
36233,19.4042,16.6926,
36293,19.3773,17.1838,
36353,19.3401,17.1361,
36413,19.356,16.9941,
36473,19.3537,16.8599,
36533,19.3449,16.8494,
36594,19.3535,16.6067,
36654,19.392,16.5523,
36714,19.4092,16.5348,
36774,19.4401,16.6303,
36834,19.479,16.4845,
36895,19.5417,16.4367,
36955,19.5461,16.3995,
37015,19.5492,16.3615,
37075,19.577,16.2796,
37135,19.618,16.2647,
37196,19.6205,16.3728,
37256,19.6073,16.3115,
37316,19.5492,16.4272,
37376,19.5127,16.719,
37436,19.5116,16.4145,
37496,19.4469,16.8157,
37557,19.4027,16.6516,
37617,19.4054,16.4054,
37677,19.4021,16.5843,
37737,19.3851,16.9684,
37797,19.326,17.0784,
37858,19.3674,16.8008,
37918,19.3495,16.7775,
37978,19.3929,16.6152,
38038,19.4078,16.7918,
38098,19.4427,16.5461,
38158,19.3993,16.7649,
38219,19.3703,16.7664,
38279,19.3787,16.5454,
38339,19.3994,16.5329,
38399,19.35,16.8464,
38459,19.3189,16.7233,
38520,19.3153,16.6678,
38580,19.3317,16.5365,
38640,19.325,16.5551,
38700,19.2747,16.6447,
38760,19.2873,16.7943,
38820,19.3024,16.7152,
38881,19.335,16.6601,
38941,19.3622,16.56,
39001,19.4021,16.6242,
39061,19.3952,16.484,
39121,19.4441,16.3614,
39182,19.4698,16.3495,
39242,19.4588,16.2749,
39302,19.5019,16.2716,
39362,19.52,16.2313,
39422,19.4773,16.2968,
39483,19.4824,16.3391,
39543,19.5114,16.2797,
39603,19.4923,16.2133,
39663,19.4034,16.9902,
39723,19.3697,17.3338,
39783,19.346,17.1312,
39844,19.3451,16.8663,
39904,19.3203,16.7055,
39964,19.2903,17.0292,
40024,19.3296,16.8523,
40084,19.3453,16.9166,
40145,19.3527,16.9126,
40205,19.3697,16.4866,
40265,19.3529,16.7135,
40325,19.3311,16.7678,
40385,19.2789,17.0277,
40445,19.2781,16.6525,
40506,19.2686,16.4321,
40566,19.2762,16.6475,
40626,19.2831,16.7191,
40686,19.2509,16.8292,
40746,19.248,17.0776,
40807,19.239,17.2131,
40867,19.215,16.937,
40927,19.2272,16.8946,
40987,19.256,16.6319,
41047,19.3092,16.571,
41108,19.334,16.4731,
41168,19.323,16.6028,
41228,19.3416,16.4953,
41288,19.3195,16.4606,
41348,19.3413,16.3998,
41408,19.3384,16.3784,
41469,19.3472,16.4082,
41529,19.3802,16.3428,
41589,19.4374,16.2148,
41649,19.3937,16.2753,
41709,19.3745,16.4718,
41770,19.3306,17.1182,
41830,19.3039,17.1433,
41890,19.2943,17.1792,
41950,19.2873,16.731,
42010,19.3014,16.4008,
42070,19.3405,16.5506,
42131,19.335,16.5468,
42191,19.3195,16.5161,
42251,19.2806,16.3602,
42311,19.2964,16.4626,
42371,19.2795,16.576,
42432,19.251,16.594,
42492,19.2362,16.4153,
42552,19.2909,16.4305,
42612,19.2408,16.5166,
42672,19.2648,16.6432,
42732,19.2732,16.6336,
42793,19.2047,16.7623,
42853,19.2177,16.5581,
42913,19.2026,17.0461,
42973,19.1797,16.7276,
43033,19.2083,16.5319,
43094,19.2182,16.308,
43154,19.2531,16.5905,
43214,19.1915,16.3294,
43274,19.2098,16.5295,
43334,19.2009,16.5528,
43395,19.2238,16.5642,
43455,19.2087,16.4809,
43515,19.2415,16.3584,
43575,19.2846,16.2333,
43635,19.3369,16.1483,
43695,19.3773,16.087,
43756,19.3607,16.0768,
43816,19.3601,16.0863,
43876,19.3262,16.2825,
43936,19.3121,16.2363,
43996,19.3622,16.5697,
44057,19.3243,16.4247,
44117,19.3308,16.7297,
44177,19.2764,16.4376,
44237,19.3315,16.1721,
44297,19.2661,16.3587,
44357,19.2295,16.6574,
44418,19.2159,16.34,
44478,19.1892,16.7798,
44538,19.1917,16.4342,
44598,19.224,16.8501,
44658,19.1982,16.5466,
44719,19.1994,16.4452,
44779,19.2173,16.9094,
44839,19.1797,16.7077,
44899,19.1753,16.6723,
44959,19.1339,16.5878,
45020,19.165,16.6226,
45080,19.1967,16.3504,
45140,19.1833,16.3106,
45200,19.1986,16.3643,
45260,19.1881,16.3659,
45320,19.1845,16.3054,
45381,19.1706,16.5003,
45441,19.1408,16.4112,
45501,19.1099,16.5842,
45561,19.1002,16.6185,
45621,19.1335,16.4722,
45682,19.1446,16.3562,
45742,19.2034,16.3354,
45802,19.2436,16.2424,
45862,19.334,16.1643,
45922,19.3392,16.0994,
45982,19.3477,16.1538,
46043,19.3376,16.0816,
46103,19.3645,16.0185,
46163,19.3899,15.9914,
46223,19.4016,16.04,
46283,19.3806,15.9451,
46344,19.3888,16.0029,
46404,19.3628,15.939,
46464,19.3161,16.0618,
46524,19.2513,16.3165,
46584,19.2291,16.3588,
46645,19.2139,16.2025,
46705,19.1593,16.698,
46765,19.1997,16.7803,
46825,19.1808,16.3079,
46885,19.2083,16.267,
46945,19.247,16.3418,
47006,19.2903,16.1427,
47066,19.2636,16.1676,
47126,19.2663,16.113,
47186,19.2722,16.0387,
47246,19.2554,16.1157,
47307,19.2425,16.0445,
47367,19.222,16.1221,
47427,19.2139,16.2809,
47487,19.173,16.3179,
47547,19.1475,16.2864,
47607,19.1513,16.2023,
47668,19.1277,16.3326,
47728,19.1406,16.5296,
47788,19.1082,16.8745,
47848,19.0891,16.4416,
47908,19.1021,16.355,
47969,19.1267,16.3585,
48029,19.1622,16.2462,
48089,19.2123,16.1407,
48149,19.2469,16.1193,
48209,19.2592,16.0319,
48269,19.2415,16.0006,
48330,19.2352,15.9927,
48390,19.2606,16.0142,
48450,19.2581,16.0836,
48510,19.2598,15.9955,
48570,19.3052,16.065,
48631,19.256,16.0321,
48691,19.2072,16.6461,
48751,19.1828,16.8385,
48811,19.1486,16.7986,
48871,19.1273,16.5021,
48932,19.1345,16.419,
48992,19.1048,16.8011,
49052,19.1379,16.5869,
49112,19.1702,16.314,
49172,19.2129,16.2491,
49232,19.2291,16.0692,
49293,19.2129,16.207,
49353,19.1528,16.7045,
49413,19.1458,16.2222,
49473,19.1719,16.5018,
49533,19.1435,16.2887,
49594,19.1524,16.2476,
49654,19.1238,16.294,
49714,19.0878,16.4846,
49774,19.0794,16.8906,
49834,19.0981,16.8965,
49894,19.0405,17.0632,
49955,19.0012,17.0918,
50015,19.0624,16.5634,
50075,19.1006,16.2669,
50135,19.1324,16.3156,
50195,19.1694,16.0884,
50256,19.1326,16.057,
50316,19.1505,16.0495,
50376,19.1761,16.0104,
50436,19.1946,16.0547,
50496,19.2141,16.04,
50557,19.2381,15.9794,
50617,19.2566,16.0438,
50677,19.2409,16.1736,
50737,19.182,17.0143,
50797,19.1578,17.0629,
50857,19.1662,16.5538,
50918,19.1786,16.4481,
50978,19.136,16.6528,
51038,19.1389,16.3036,
51098,19.1399,16.2375,
51158,19.1692,16.0305,
51219,19.1881,16.0312,
51279,19.1797,16.2097,
51339,19.1847,16.1784,
51399,19.1696,16.1423,
51459,19.1456,16.0969,
51519,19.1534,16.3196,
51580,19.1233,16.5701,
51640,19.1183,16.9176,
51700,19.0763,17.1012,
51760,19.0746,17.1776,
51820,19.0357,17.0559,
51881,19.0218,17.1089,
51941,19.0542,16.9511,
52001,19.0166,17.0097,
52061,18.9863,16.9698,
52121,18.9896,16.9112,
52181,18.976,17.7362,
52242,19.0445,18.0785,
52302,19.0567,20.8318,
