timestamp,temperature,relative_humidity,
2732,20.6997,16.6518,
2742,20.7004,16.7009,
2752,20.7014,16.6356,
2762,20.7191,16.5377,
2772,20.7149,16.508,
2782,20.7085,16.5538,
2792,20.6995,16.6099,
2802,20.6722,16.747,
2812,20.6766,16.8016,
2822,20.6879,16.7821,
2832,20.7073,16.9441,
2842,20.721,17.0143,
2852,20.6699,16.888,
2862,20.676,16.8463,
2872,20.7281,16.6719,
2882,20.7323,16.5301,
2892,20.6848,16.4025,
2902,20.6945,16.4093,
2912,20.6787,16.4082,
2922,20.7073,16.5248,
2932,20.7159,16.6037,
2942,20.6865,16.7377,
2952,20.718,16.9947,
2962,20.7035,16.9796,
2972,20.7203,16.9025,
2982,20.6886,16.812,
2992,20.6797,16.729,
3002,20.6743,16.8094,
3012,20.6686,16.8825,
3022,20.7056,16.9919,
3032,20.6795,17.0652,
3042,20.6842,17.0447,
3052,20.6972,16.9885,
3062,20.6997,16.9157,
3072,20.694,16.9276,
3082,20.6699,16.8205,
3092,20.6541,16.7575,
3102,20.6632,16.7716,
3112,20.6713,16.8472,
3122,20.6777,16.7578,
3132,20.6642,16.7362,
3142,20.651,16.7366,
3152,20.6556,16.779,
3162,20.697,16.9163,
3172,20.6587,16.7614,
3182,20.6831,16.7248,
3192,20.6995,16.5477,
3202,20.6987,16.5213,
3212,20.7104,16.5946,
3222,20.7085,16.641,
3232,20.7119,16.575,
3242,20.6903,16.6787,
3252,20.6945,16.8529,
3262,20.7024,16.7409,
3272,20.7031,16.7168,
3282,20.7233,16.6685,
3292,20.714,16.6115,
3302,20.6882,16.8838,
3312,20.6825,16.8005,
3322,20.6942,16.8298,
3332,20.6983,16.876,
3342,20.7458,16.9889,
3352,20.7237,17.0842,
3362,20.7065,16.8273,
3372,20.7096,16.7923,
3382,20.725,17.0596,
3392,20.6842,17.1165,
3402,20.6919,16.9991,
3412,20.6938,16.9305,
3422,20.6814,16.9976,
3432,20.6795,16.8158,
3442,20.688,16.7606,
3452,20.7018,16.7216,
3462,20.6701,16.7177,
3472,20.6709,16.6539,
3482,20.6753,16.645,
3492,20.7071,16.5677,
3502,20.6741,16.6745,
3512,20.6635,16.7058,
3522,20.6642,16.6935,
3532,20.6562,16.703,
3542,20.6558,16.7286,
3552,20.6564,16.81,
3562,20.6581,16.7428,
3572,20.6749,16.7975,
3582,20.6564,16.7238,
3592,20.6629,16.7057,
3602,20.6575,16.7581,
3612,20.6507,16.7593,
3622,20.6608,16.7183,
3632,20.653,16.6801,
3642,20.6577,16.6878,
3652,20.6556,16.7797,
3662,20.656,16.8134,
3672,20.6751,16.7743,
3682,20.6779,16.6759,
3692,20.6547,16.618,
3702,20.6829,16.9724,
3712,20.6884,16.8707,
3722,20.6394,16.8683,
3732,20.6609,16.8105,
3742,20.6615,17.0507,
3752,20.6362,17.122,
3762,20.6966,16.9166,
3772,20.6469,16.7637,
3782,20.6371,16.7636,
3792,20.6463,16.7575,
3802,20.6617,16.7656,
3812,20.6604,16.7357,
3822,20.6596,16.7788,
3832,20.6631,16.9143,
3842,20.6629,17.0559,
3852,20.6915,16.9701,
3862,20.7062,16.9324,
3872,20.6993,16.6528,
3882,20.6535,16.5695,
3892,20.6571,16.7616,
3902,20.6947,16.8429,
3912,20.6417,16.793,
3922,20.6263,16.8633,
3932,20.6386,16.8302,
3942,20.6568,16.9097,
3952,20.6324,17.0285,
3962,20.6482,16.9681,
3972,20.6606,16.9889,
3982,20.6615,16.9368,
3992,20.6272,16.838,
4002,20.6356,16.7923,
4012,20.6198,16.7172,
4022,20.651,16.6174,
4032,20.6335,16.6333,
4042,20.6144,16.6283,
4052,20.6281,16.7291,
4062,20.6224,16.7957,
4072,20.6314,16.8424,
4082,20.6017,16.8124,
4092,20.6079,16.7608,
4102,20.6074,16.7944,
4112,20.5831,16.782,
4122,20.5971,16.8132,
4132,20.6383,16.9621,
4142,20.6369,16.9996,
4152,20.6367,17.0676,
4162,20.6501,17.0213,
4172,20.6158,17.0383,
4182,20.652,16.9543,
4192,20.5978,16.8743,
4202,20.6163,16.7904,
4212,20.6209,16.7534,
4222,20.6268,16.7737,
4232,20.6051,16.7335,
4242,20.6013,16.7688,
4252,20.6449,16.9078,
4262,20.6478,17.0519,
4272,20.6281,17.0117,
4282,20.6447,16.8404,
4292,20.61,16.7949,
4302,20.6238,16.8389,
4312,20.6415,16.9725,
4322,20.6573,17.0004,
4332,20.6188,17.0587,
4342,20.623,17.1506,
4352,20.6373,17.3411,
4362,20.6032,17.0885,
4372,20.6011,16.9186,
4382,20.6453,16.9636,
4392,20.6516,17.0677,
4402,20.6493,16.9288,
4412,20.6331,16.8242,
4422,20.6255,16.7404,
4432,20.6612,16.604,
4442,20.6436,16.5369,
4452,20.6226,16.6857,
4462,20.6423,16.8272,
4472,20.6264,16.8172,
4482,20.6451,16.6614,
4492,20.6394,16.5733,
4502,20.6284,16.6268,
4512,20.6362,16.7848,
4522,20.6348,16.8396,
4532,20.6718,17.0065,
4542,20.6096,17.0588,
4552,20.6638,16.8982,
4562,20.6188,16.8753,
4572,20.6331,16.8442,
4582,20.6232,16.7351,
4592,20.6337,16.7048,
4602,20.6446,16.6397,
4612,20.6659,16.6194,
4622,20.6457,16.6704,
4632,20.6352,16.7191,
4642,20.6345,16.7459,
4652,20.6175,16.7528,
4662,20.6272,16.7439,
4672,20.624,16.6923,
4682,20.66,16.659,
4692,20.631,16.7961,
4702,20.6362,16.744,
4712,20.6562,16.9183,
4722,20.6463,17.0026,
4732,20.6484,17.0191,
4742,20.6194,16.8928,
4752,20.6621,16.8668,
4762,20.6472,16.7497,
4772,20.6329,16.7388,
4782,20.6154,16.7181,
4792,20.614,16.7618,
4802,20.6461,16.7715,
4812,20.6505,16.8613,
4822,20.6301,17.0585,
4832,20.6356,17.1905,
4842,20.6156,17.404,
4852,20.5965,17.442,
4862,20.6556,17.3293,
4872,20.5967,17.0773,
4882,20.618,17.0708,
4892,20.6385,17.0867,
4902,20.6476,16.9731,
4912,20.6362,16.9113,
4922,20.6219,16.9021,
4932,20.6238,16.8575,
4942,20.6577,16.9537,
4952,20.6339,17.0638,
4962,20.6146,17.2477,
4972,20.6396,17.426,
4982,20.6272,17.5536,
4992,20.6196,17.5553,
5002,20.6213,17.5667,
5012,20.623,17.5661,
5022,20.6116,17.4087,
5032,20.6289,17.4159,
5042,20.6255,17.2056,
5052,20.5995,17.1463,
5062,20.6098,17.0846,
5072,20.6612,16.9583,
5082,20.6123,16.8619,
5092,20.6173,17.0122,
5102,20.6173,17.303,
5112,20.6526,17.3985,
5122,20.6375,17.3684,
5132,20.6186,17.4107,
5142,20.6543,17.444,
5152,20.6497,17.3186,
5162,20.6514,17.3026,
5172,20.6417,17.2866,
5182,20.6215,17.1748,
5192,20.6066,17.1227,
5202,20.6144,17.0707,
5212,20.6278,17.1235,
5222,20.6219,17.2956,
5232,20.6394,17.3866,
5242,20.6241,17.2377,
5252,20.6198,17.0497,
5262,20.6495,16.8755,
5272,20.6253,16.8267,
5282,20.6272,16.7317,
5292,20.6146,16.755,
5302,20.6146,16.8167,
5312,20.5982,16.9082,
5322,20.6522,16.9908,
5332,20.6411,16.9552,
5342,20.6602,16.898,
5352,20.6669,17.2287,
5362,20.6407,17.3931,
5372,20.6701,17.3819,
5382,20.6835,17.419,
