timestamp,temperature,relative_humidity,
9719,20.2942,15.7729,
9779,20.3115,15.6667,
9839,20.3295,15.7373,
9899,20.277,15.7243,
9959,20.3014,15.7385,
10019,20.3119,15.8237,
10079,20.3043,15.8731,
10139,20.2869,15.9144,
10199,20.2782,15.9864,
10259,20.2936,15.8282,
10319,20.2713,15.6472,
10379,20.2684,15.5631,
10439,20.3174,15.7621,
10499,20.2787,15.6796,
10559,20.286,15.917,
10619,20.2978,15.9719,
10679,20.2802,16.2257,
10739,20.3253,16.0623,
10798,20.3274,15.7551,
10858,20.3121,16.084,
10918,20.3176,16.061,
10978,20.3121,16.1081,
11038,20.3892,16.1963,
11098,20.3537,15.7823,
11158,20.388,15.3349,
11218,20.4094,15.1838,
11278,20.4159,15.6059,
11338,20.4386,15.2543,
11398,20.4672,15.3973,
11458,20.4807,15.6219,
11518,20.4698,15.5626,
11578,20.4717,15.5389,
11638,20.4559,15.714,
11698,20.455,15.5426,
11758,20.4609,15.9325,
11818,20.3974,15.5794,
11878,20.3896,15.6446,
11938,20.3968,15.547,
11998,20.3808,15.6168,
12058,20.4111,15.8375,
12118,20.4208,15.5234,
12178,20.3987,15.8314,
12238,20.3653,16.2468,
12298,20.3691,16.0972,
12358,20.3594,16.0177,
12418,20.3611,16.0718,
12478,20.3699,16.1719,
12538,20.3625,16.0007,
12598,20.3903,15.7646,
12658,20.4,16.2571,
12718,20.3699,15.7553,
12778,20.4145,15.9296,
12838,20.3777,15.4996,
12898,20.3878,15.341,
12958,20.4221,15.8204,
13018,20.418,15.8443,
13078,20.3871,15.8621,
13138,20.3514,15.6481,
13198,20.3596,15.6113,
13258,20.3777,15.7281,
13318,20.3733,15.4888,
13378,20.3481,15.7957,
13438,20.3533,15.482,
13498,20.3708,15.4309,
13558,20.3506,15.355,
13618,20.3447,15.4078,
13678,20.3106,15.6805,
13738,20.3171,15.9294,
13798,20.318,16.0207,
13858,20.3077,15.9335,
13918,20.3081,15.7545,
13978,20.3279,16.0155,
14038,20.3634,15.8337,
14098,20.3291,15.6467,
14157,20.3104,15.9324,
14217,20.3401,15.6444,
14277,20.3325,15.6809,
14337,20.2789,15.4249,
14397,20.2274,15.6183,
14457,20.2572,15.8035,
14517,20.2089,15.3196,
14577,20.2144,15.0905,
14637,20.1816,15.4899,
14697,20.1776,15.1331,
14757,20.1935,15.4508,
14817,20.2001,15.613,
14877,20.2042,15.4517,
14937,20.1895,15.238,
14997,20.2141,15.3712,
15057,20.1927,15.3471,
15117,20.1818,15.4095,
15177,20.2238,15.5279,
15237,20.1853,15.6131,
15297,20.2015,15.6618,
15357,20.2343,15.4764,
15417,20.2183,15.4622,
15477,20.2423,15.7991,
15537,20.2065,15.2845,
15597,20.2518,15.3859,
15657,20.2686,15.7916,
15717,20.2604,15.7616,
15777,20.2373,15.5948,
15837,20.2549,15.6178,
15897,20.2486,15.4149,
15957,20.2732,15.25,
16017,20.2698,15.6563,
16077,20.2854,15.2647,
16137,20.2711,15.6773,
16197,20.302,15.45,
16257,20.2805,15.3461,
16317,20.2959,15.452,
16377,20.298,15.8554,
16437,20.2854,15.8374,
16497,20.2963,15.906,
16557,20.2957,15.8443,
16617,20.2457,15.9149,
16677,20.2823,15.791,
16737,20.2267,15.9968,
16797,20.232,16.2505,
16857,20.1908,15.9198,
16917,20.1978,15.6137,
16977,20.1822,15.8447,
17037,20.1759,15.7264,
17097,20.2108,15.7003,
17157,20.166,15.656,
17217,20.1689,15.9863,
17277,20.1706,15.7552,
17337,20.1832,15.5351,
17396,20.1786,15.7368,
17456,20.1723,15.5088,
17516,20.1717,15.4395,
17576,20.1546,15.6092,
17636,20.1763,15.4825,
17696,20.1443,15.6933,
17756,20.171,15.7661,
17816,20.1883,15.8761,
17876,20.1454,15.8887,
17936,20.134,15.81,
17996,20.1372,15.7627,
18056,20.1345,15.8592,
18116,20.1216,15.6848,
18176,20.1218,15.5735,
18236,20.1401,15.7344,
18296,20.1092,15.7801,
18356,20.1099,15.8221,
18416,20.1233,15.902,
18476,20.0887,15.6992,
18536,20.1309,15.8134,
18596,20.0495,15.6553,
18656,20.0804,15.5447,
18716,20.1109,15.8117,
18776,20.058,15.6792,
18836,20.0928,15.8285,
18896,20.0958,15.8809,
18956,20.0876,15.9718,
19016,20.1281,15.873,
19076,20.1302,15.7867,
19136,20.1235,15.6594,
19196,20.1383,15.7063,
19256,20.1837,15.4631,
19316,20.1734,15.2729,
19376,20.2175,15.8102,
19436,20.1778,15.3691,
19496,20.2181,15.5851,
19556,20.1832,16.0229,
19616,20.1969,15.8011,
19676,20.1496,15.986,
19736,20.1465,15.8599,
19796,20.1364,15.8733,
19856,20.0947,15.6503,
19916,20.0975,15.661,
19976,20.1103,15.7378,
20036,20.1235,15.4906,
20096,20.101,15.9626,
20156,20.1221,15.3613,
20216,20.0806,16.0306,
20276,20.105,15.9324,
20336,20.0653,15.7054,
20396,20.0893,16.206,
20456,20.0742,16.1339,
20516,20.0485,16.0894,
20575,20.0475,15.6523,
20635,20.0676,15.7877,
20695,20.0333,16.0244,
20755,20.0229,15.9101,
20815,20.0001,15.9568,
20875,19.9968,15.4737,
20935,19.9651,15.4389,
20995,19.9535,15.5513,
21055,20.0361,15.529,
21115,20.0268,15.5575,
21175,20.0176,15.5158,
21235,20.0001,15.7561,
21295,20.0518,15.6796,
21355,20.018,15.5026,
21415,20.0211,15.4408,
21475,19.9734,15.5551,
21535,20.0104,15.412,
21595,20.0207,15.4979,
21655,20.0069,15.5676,
21715,20.0273,15.5192,
21775,20.0464,15.5922,
21835,20.0443,15.0728,
21895,20.0716,15.3503,
21955,20.0901,15.3173,
22015,20.0609,15.3582,
22075,20.0678,15.4267,
22135,20.0617,15.3323,
22195,20.0582,15.3804,
22255,20.035,15.4896,
22315,20.0056,15.5612,
22375,20.0272,15.7548,
22435,19.9827,15.8237,
22495,19.9934,15.4461,
22555,20.0037,15.5238,
22615,19.9869,15.6363,
22675,20.0058,15.3049,
22735,20.0451,14.8019,
22795,20.0693,14.6882,
22855,20.1328,14.7205,
22915,20.154,14.7716,
22975,20.2207,14.7612,
23035,20.2368,14.6701,
23095,20.2011,14.9384,
23155,20.1309,14.8345,
23215,20.1168,14.8609,
23275,20.0897,14.9277,
23335,20.084,15.1412,
23395,20.0493,15.1834,
23455,20.0369,15.2821,
23515,20.0212,15.1683,
23575,20.0336,15.3527,
23635,20.0191,15.5651,
23695,20.1012,15.0467,
23755,20.1048,15.3898,
23814,20.0668,15.3259,
23874,20.0285,15.4486,
23934,20.0002,15.2015,
23994,19.9789,15.3364,
24054,19.98,15.0181,
24114,19.9905,15.3912,
24174,19.9528,15.6676,
24234,19.9402,15.7294,
24294,19.968,15.3093,
24354,20.0016,15.1165,
24414,19.961,15.1233,
24474,20.0067,14.9814,
24534,20.01,14.95,
24594,20.047,15.0213,
24654,19.984,15.1674,
24714,19.9888,15.9057,
24774,19.968,15.9891,
24834,19.9627,15.2608,
24894,19.9919,15.3481,
24954,19.9516,15.4967,
25014,19.9427,15.2833,
25074,19.8818,15.5099,
25134,19.9207,15.0656,
25194,19.9121,14.7439,
25254,19.9295,14.83,
25314,19.9669,14.784,
25374,19.994,14.8817,
25434,20.0951,14.7005,
25494,20.1286,14.7398,
25554,20.158,14.6015,
25614,20.1727,14.5238,
25674,20.1872,14.5871,
25734,20.2022,14.6102,
25794,20.1978,14.6363,
25854,20.2183,14.5768,
25914,20.1649,14.8786,
25974,20.1433,14.8118,
26034,20.1427,14.7558,
26094,20.1139,14.9492,
26154,20.1229,15.1369,
26214,20.0497,15.2479,
26274,20.0361,15.0812,
26334,20.0102,15.0249,
26394,19.9451,15.1355,
26454,19.9455,15.2547,
26514,19.9394,15.1196,
26574,19.9015,15.3805,
26634,19.9255,15.2803,
26694,19.9333,14.9904,
26754,19.912,14.8144,
26814,19.9282,15.0101,
26874,19.9722,14.8558,
26934,20.015,14.9684,
26994,19.9686,15.1858,
27053,20.0089,14.9949,
27113,19.9984,15.027,
27173,20.0344,15.0304,
27233,20.0094,15.0933,
27293,19.9968,14.9016,
27353,19.9728,15.1731,
27413,19.9333,15.2718,
27473,19.9152,15.5989,
27533,19.8868,15.6306,
27593,19.8759,15.2566,
27653,19.8801,15.0889,
27713,19.8631,15.1784,
27773,19.8927,15.3703,
27833,19.9211,14.8287,
27893,19.9265,14.7983,
27953,19.9419,14.7997,
28013,19.9123,14.7761,
28073,19.9724,15.0226,
28133,19.9413,15.132,
28193,19.92,15.485,
28253,19.9415,15.0201,
28313,19.9705,14.7929,
28373,19.9749,14.8454,
28433,20.0077,14.6606,
28493,20.0016,14.6894,
28553,19.965,14.7873,
28613,19.988,14.7364,
28673,19.9674,14.5048,
28733,19.9434,14.7998,
28793,19.9135,15.2059,
28853,19.9154,15.3459,
28913,19.9148,15.1715,
28973,19.9238,14.7512,
29033,19.9373,15.0511,
29093,19.9005,15.168,
29153,19.8727,14.9826,
29213,19.9011,14.8467,
29273,19.9222,15.1745,
29333,19.9003,14.9251,
29393,19.8995,15.1193,
29453,19.9308,15.1051,
29513,19.8946,14.9109,
29573,19.9076,14.915,
29633,19.9293,14.9619,
29693,19.898,15.1455,
29753,19.8751,15.2176,
29813,19.8488,15.3063,
29873,19.811,15.2047,
29933,19.8013,15.0236,
29993,19.8334,14.7593,
30053,19.7962,14.9535,
30113,19.7983,15.5144,
30173,19.7912,15.2571,
30233,19.8257,14.7292,
30293,19.8583,14.7429,
30353,19.8595,14.5945,
30413,19.8461,14.927,
30473,19.8477,15.5117,
30533,19.8709,15.0797,
30593,19.8368,15.1688,
30653,19.8788,15.048,
30713,19.8353,14.8026,
30773,19.8513,14.8667,
30833,19.9112,14.7822,
30893,19.9268,14.7674,
30953,19.9178,14.7177,
31013,19.8459,14.5249,
31073,19.8532,14.5554,
31133,19.8543,14.5205,
31193,19.8675,15.1527,
31252,19.866,15.239,
31312,19.832,14.8278,
31372,19.8427,15.0544,
31432,19.8219,14.6,
31492,19.8419,14.9317,
31552,19.8143,14.8886,
31612,19.8524,14.837,
31672,19.8763,14.7632,
31732,19.8936,14.9207,
31792,19.8339,14.9441,
31852,19.853,14.9599,
31912,19.7792,15.196,
31972,19.7775,15.1704,
32032,19.7723,15.2849,
32092,19.7534,15.2962,
32152,19.7411,15.1727,
32212,19.7489,14.9675,
32272,19.7332,15.1525,
32332,19.7254,15.0231,
32392,19.7113,15.4718,
32452,19.6915,15.4677,
32512,19.6852,15.4127,
32572,19.7695,14.724,
32632,19.7368,14.8219,
32692,19.7491,14.7771,
32752,19.7983,15.0071,
32812,19.7954,14.8204,
32872,19.8296,14.6696,
32932,19.7538,14.6223,
32992,19.7664,14.908,
33052,19.7687,15.1669,
33112,19.7811,15.0197,
33172,19.7548,14.7041,
33232,19.7777,14.5552,
33292,19.7908,14.4864,
33352,19.8202,14.2945,
33412,19.8246,14.3256,
33472,19.878,14.3599,
33532,19.9305,14.2708,
33592,19.9413,14.2616,
33652,19.935,14.3332,
33712,19.8589,14.5365,
33772,19.8152,14.4819,
33832,19.8702,14.3234,
33892,19.8437,14.4608,
33952,19.8221,14.7965,
34012,19.8536,14.5746,
34072,19.7897,14.93,
34132,19.813,14.673,
34192,19.7653,14.7501,
34252,19.721,15.3199,
34312,19.7073,14.9346,
34372,19.7351,14.7641,
34432,19.7166,14.8379,
34492,19.7225,14.7717,
34552,19.6733,14.9834,
34612,19.6768,15.2703,
34671,19.6526,15.2264,
34731,19.6745,14.7974,
34791,19.6543,14.8939,
34851,19.6747,14.6042,
34911,19.7439,14.7196,
34971,19.7355,14.7609,
35031,19.7502,14.7231,
35091,19.7582,14.629,
35151,19.7534,14.9752,
35211,19.725,14.7165,
35271,19.6886,14.8549,
35331,19.7012,14.921,
35391,19.7124,14.7729,
35451,19.722,14.6084,
35511,19.6745,14.5354,
35571,19.7557,14.2282,
35631,19.73,14.1457,
35691,19.7451,14.4601,
35751,19.7872,14.3619,
35811,19.8109,14.351,
35871,19.8673,14.2769,
35931,19.8423,14.5535,
35991,19.7737,14.4433,
36051,19.7561,14.969,
36111,19.6989,14.8877,
36171,19.6983,14.7617,
36231,19.7191,14.9462,
36291,19.7319,14.6998,
36351,19.7544,14.692,
36411,19.7408,14.6584,
36471,19.7117,14.8461,
36531,19.7019,14.8074,
36591,19.7361,14.5961,
36651,19.7172,14.5825,
36711,19.6531,14.5698,
36771,19.66,15.0578,
36831,19.6169,15.028,
36891,19.6287,15.0523,
36951,19.6398,15.0004,
37011,19.684,14.673,
37071,19.685,15.01,
37131,19.6834,14.7673,
37191,19.6312,14.7897,
37251,19.6401,14.6792,
37311,19.6172,14.9518,
37371,19.6224,14.8576,
37431,19.6569,14.6536,
37491,19.656,14.6916,
37551,19.6729,14.7402,
37611,19.6369,14.7985,
37671,19.6649,14.5856,
37731,19.6255,14.4892,
37791,19.6247,14.2131,
37851,19.644,14.2803,
37910,19.6953,14.1227,
37970,19.7224,14.2898,
38030,19.829,14.241,
38090,19.9045,14.2104,
38150,19.8833,14.2753,
38210,19.8856,14.2847,
38270,19.902,14.1717,
38330,19.8505,14.2003,
38390,19.7841,14.5722,
38450,19.7556,14.3624,
38510,19.7162,14.4478,
38570,19.6897,14.7304,
38630,19.6501,14.9753,
38690,19.6404,14.8015,
38750,19.6871,14.7568,
38810,19.6846,14.528,
38870,19.6691,14.8354,
38930,19.6461,14.6242,
38990,19.581,14.9332,
39050,19.5709,14.8939,
39110,19.6104,14.988,
39170,19.5969,15.0462,
39230,19.5837,14.496,
39290,19.6098,14.5394,
39350,19.6493,14.5093,
39410,19.6413,14.4686,
39470,19.6003,14.8759,
39530,19.6136,14.9852,
39590,19.5558,14.8937,
39650,19.5291,14.9212,
39710,19.5522,14.8631,
39770,19.611,14.708,
39830,19.6047,14.697,
39890,19.5333,14.5109,
39950,19.5265,14.7926,
40010,19.5238,15.0035,
40070,19.5406,14.6337,
40130,19.6094,14.7345,
40190,19.6232,14.5036,
40250,19.7252,14.4464,
40310,19.739,14.4773,
40370,19.7201,14.509,
40430,19.7759,14.3137,
40490,19.7843,14.3152,
40550,19.7759,14.3854,
40610,19.7605,14.3847,
40670,19.7538,14.3403,
40730,19.6962,14.4173,
40790,19.7027,14.4136,
40850,19.7037,14.5011,
40910,19.6968,14.6531,
40970,19.643,15.0408,
41030,19.6062,15.1553,
41090,19.6329,15.1626,
41149,19.5705,15.2809,
41209,19.5705,15.1007,
41269,19.5614,14.9183,
41329,19.558,14.5388,
41389,19.5715,14.4897,
41449,19.5783,14.5722,
41509,19.5349,14.8438,
41569,19.5206,14.7203,
41629,19.5341,14.7484,
41689,19.5116,14.8594,
41749,19.4797,14.9216,
41809,19.4593,14.8152,
41869,19.4689,14.8201,
41929,19.482,14.8108,
41989,19.5501,14.7673,
42049,19.532,14.5703,
42109,19.4776,14.5927,
42169,19.4347,14.5165,
42229,19.416,14.774,
42289,19.4382,15.1491,
42349,19.4448,14.7718,
42409,19.5101,14.5588,
42469,19.5593,14.5019,
42529,19.5837,14.433,
42589,19.6512,14.6492,
42649,19.6476,14.3154,
42709,19.6901,14.3599,
42769,19.6632,14.3943,
42829,19.6619,14.3677,
42889,19.6426,14.3545,
42949,19.5988,14.5631,
43009,19.6136,14.5288,
43069,19.6667,14.3634,
43129,19.6094,14.6132,
43189,19.5551,14.859,
43249,19.5343,14.8666,
43309,19.5244,14.702,
43369,19.5208,14.6333,
43429,19.511,14.9552,
43489,19.5152,14.5988,
43549,19.5301,14.5414,
43609,19.5589,14.689,
43669,19.5208,14.9479,
43729,19.5011,14.5927,
43789,19.4742,14.9398,
43849,19.4494,14.8597,
43909,19.4199,15.2962,
43969,19.4095,15.1008,
44029,19.4437,14.746,
44089,19.4498,14.9202,
44149,19.4919,14.6172,
44209,19.4117,14.6166,
44269,19.3752,14.8141,
44329,19.4477,14.6337,
44388,19.4256,14.9441,
44448,19.4561,14.6748,
44508,19.4397,14.817,
44568,19.442,14.7013,
44628,19.4965,15.0285,
44688,19.4942,14.5962,
44748,19.507,14.6066,
44808,19.5328,14.5049,
44868,19.5406,14.6062,
44928,19.5276,14.498,
44988,19.5722,14.7252,
45048,19.5705,14.5855,
45108,19.5583,14.4506,
45168,19.5589,14.6265,
45228,19.4935,14.445,
45288,19.5162,14.396,
45348,19.5164,14.4077,
45408,19.5328,14.6318,
45468,19.5146,14.6761,
45528,19.5002,15.0035,
45588,19.5287,14.4428,
45648,19.5583,14.3388,
45708,19.4908,15.1207,
45768,19.4612,15.0486,
45828,19.4155,15.0987,
45888,19.3578,14.9941,
45948,19.3758,15.0852,
46008,19.3142,15.1869,
46068,19.3352,15.0151,
46128,19.3645,14.8003,
46188,19.3954,14.8785,
46248,19.3372,15.1559,
46308,19.3087,15.2566,
46368,19.3109,15.0096,
46428,19.356,14.6397,
46488,19.3903,14.6449,
46548,19.388,14.8068,
46608,19.4168,14.5164,
46668,19.4603,14.4529,
46728,19.4431,14.606,
46788,19.3985,14.4957,
46848,19.4412,14.6024,
46908,19.4233,14.5103,
46968,19.412,14.6359,
47028,19.4147,14.7533,
47088,19.4338,14.4639,
47148,19.4424,14.4248,
47208,19.4086,14.5121,
47268,19.4303,14.4174,
47328,19.4309,14.3907,
47388,19.4784,14.2588,
47448,19.5337,14.2688,
47508,19.4643,14.4599,
47567,19.483,15.0623,
47627,19.4591,14.5497,
47687,19.5383,14.3219,
47747,19.5208,14.4277,
47807,19.4448,14.881,
47867,19.4004,15.0187,
47927,19.3666,15.11,
47987,19.3472,15.0239,
48047,19.3186,15.1382,
48107,19.3193,14.7051,
48167,19.3784,14.4584,
48227,19.4019,14.5624,
48287,19.3256,14.5886,
48347,19.3069,14.7811,
48407,19.2884,14.9283,
48467,19.2881,15.1923,
48527,19.2856,14.9889,
48587,19.3159,14.7703,
48647,19.3708,14.7042,
48707,19.3983,14.6257,
48767,19.3903,14.7789,
48827,19.3794,14.4626,
48887,19.3878,14.4661,
48947,19.3161,14.8092,
49007,19.3436,14.535,
49067,19.3993,14.6447,
49127,19.4042,14.4422,
49187,19.3703,14.2899,
49247,19.368,14.2106,
49307,19.3506,14.262,
49367,19.4239,14.277,
49427,19.42,14.605,
49487,19.4025,14.8199,
49547,19.3682,15.3357,
49607,19.3701,15.5737,
49667,19.3403,15.4363,
49727,19.3289,15.2498,
49787,19.3535,15.0392,
49847,19.3212,14.9992,
49907,19.3459,15.0656,
49967,19.3104,15.3827,
50027,19.3163,15.3443,
50087,19.2806,15.2596,
50147,19.2697,15.0534,
50207,19.2467,15.1717,
50267,19.2474,15.1477,
50327,19.2192,15.2768,
50387,19.227,15.2503,
50447,19.1988,15.2732,
50507,19.2083,15.3197,
50567,19.1944,15.2493,
50627,19.2165,15.0101,
50687,19.1822,15.2203,
50747,19.1976,14.9233,
50806,19.1866,14.929,
50866,19.1831,15.1167,
50926,19.1774,14.9084,
50986,19.2047,14.9406,
51046,19.1666,15.1096,
51106,19.1974,14.9818,
51166,19.1957,15.0055,
51226,19.1582,15.0964,
51286,19.178,15.1808,
51346,19.2036,15.1757,
51406,19.1873,15.2669,
51466,19.206,15.2892,
51526,19.2141,15.2102,
51586,19.2266,15.2873,
51646,19.2247,15.4489,
51706,19.2419,15.3629,
51766,19.2688,15.3027,
51826,19.2614,15.3089,
51886,19.2579,15.2844,
51946,19.2682,15.1496,
52006,19.2308,14.9325,
52066,19.2356,14.7687,
52126,19.2297,14.8376,
52186,19.2732,14.9249,
52246,19.2644,15.2101,
52306,19.2444,15.4132,
52366,19.2554,15.43,
52426,19.2386,15.4284,
52486,19.2461,15.4472,
52546,19.2339,15.196,
52606,19.2154,16.8621,
52666,19.2223,17.3941,
52726,19.2703,21.0226,
52786,19.2627,18.7532,
52846,19.2888,18.9054,
52906,19.2976,18.4509,
52966,19.3495,18.0828,
53026,19.3706,18.0013,
53086,19.3838,19.5602,
53146,19.4181,17.8632,
53206,19.4901,16.9585,
53266,19.5198,20.2722,
53326,19.4576,17.8388,
53386,19.4048,18.6117,
53446,19.38,18.8136,
53506,19.3672,21.6936,
53566,19.3605,20.2315,
53626,19.3607,18.6102,
53686,19.4305,18.0147,
53746,19.4408,18.2528,
53806,19.516,19.1188,
53866,19.4713,19.4253,
53926,19.4763,20.8573,
53986,19.4713,21.2411,
54046,19.4834,21.1992,
54106,19.5148,20.2659,
54166,19.4885,19.9561,
54225,19.5583,20.2651,
54285,19.531,21.1992,
54345,19.4919,19.1244,
54405,19.4607,18.188,
54465,19.4796,18.4809,
54525,19.4895,18.8874,
54585,19.5087,19.4732,
54645,19.4784,19.3431,
54705,19.4837,18.7748,
54765,19.4931,18.2971,
54825,19.5152,17.9115,
54885,19.5623,16.8754,
54945,19.5448,18.4292,
55005,19.6134,16.7727,
55065,19.6478,17.1266,
55125,19.6295,19.046,
55185,19.6493,17.089,
55245,19.713,16.7994,
55305,19.7012,17.4149,
55365,19.7328,17.3355,
55425,19.7559,17.5258,
55485,19.688,18.5331,
55545,19.6794,19.3401,
55605,19.6737,17.7393,
55665,19.6465,19.3848,
55725,19.6033,17.0989,
55785,19.6405,17.4764,
55845,19.6897,17.281,
55905,19.7164,16.6039,
55965,19.6684,16.2474,
56025,19.696,16.6091,
56085,19.7248,16.6265,
56145,19.7784,17.0302,
56205,19.7601,16.8706,
56265,19.742,16.9092,
56325,19.7037,17.1143,
56385,19.6634,16.6985,
56445,19.7067,16.9167,
